date,lad_code,lad_name,region,nation,average_price
2022-08-01,E07000072,Tendring,East of England,E,366743.0
2022-09-01,E07000072,Tendring,East of England,E,370473.0
2022-10-01,E07000072,Tendring,East of England,E,371316.0
2022-11-01,E07000072,Tendring,East of England,E,371533.0
2022-12-01,E07000072,Tendring,East of England,E,369628.0
2023-01-01,E07000072,Tendring,East of England,E,372570.0
2023-02-01,E07000072,Tendring,East of England,E,373799.0
2023-03-01,E07000072,Tendring,East of England,E,375450.0
2023-04-01,E07000072,Tendring,East of England,E,377414.0
2023-05-01,E07000072,Tendring,East of England,E,377298.0
2023-06-01,E07000072,Tendring,East of England,E,377643.0
2023-07-01,E07000072,Tendring,East of England,E,380603.0
2023-08-01,E07000072,Tendring,East of England,E,381129.0
2023-09-01,E07000072,Tendring,East of England,E,382420.0
2023-10-01,E07000072,Tendring,East of England,E,384250.0
2023-11-01,E07000072,Tendring,East of England,E,385657.0
2023-12-01,E07000072,Tendring,East of England,E,385607.0
2024-01-01,E07000072,Tendring,East of England,E,386895.0
2024-02-01,E07000072,Tendring,East of England,E,389736.0
2024-03-01,E07000072,Tendring,East of England,E,392594.0
2024-04-01,E07000072,Tendring,East of England,E,396236.0
2024-05-01,E07000072,Tendring,East of England,E,398702.0
2024-06-01,E07000072,Tendring,East of England,E,401273.0
2010-01-01,E07000073,Uttlesford,East of England,E,160765.0
2010-02-01,E07000073,Uttlesford,East of England,E,160634.0
2010-03-01,E07000073,Uttlesford,East of England,E,161574.0
2010-04-01,E07000073,Uttlesford,East of England,E,162530.0
2010-05-01,E07000073,Uttlesford,East of England,E,165271.0
2010-06-01,E07000073,Uttlesford,East of England,E,165724.0
2010-07-01,E07000073,Uttlesford,East of England,E,165874.0
2010-08-01,E07000073,Uttlesford,East of England,E,167211.0
2010-09-01,E07000073,Uttlesford,East of England,E,167776.0
2010-10-01,E07000073,Uttlesford,East of England,E,167830.0
2010-11-01,E07000073,Uttlesford,East of England,E,167935.0
2010-12-01,E07000073,Uttlesford,East of England,E,168376.0
2011-01-01,E07000073,Uttlesford,East of England,E,169843.0
2011-02-01,E07000073,Uttlesford,East of England,E,170800.0
2011-03-01,E07000073,Uttlesford,East of England,E,170699.0
2011-04-01,E07000073,Uttlesford,East of England,E,172847.0
2011-05-01,E07000073,Uttlesford,East of England,E,172682.0
2011-06-01,E07000073,Uttlesford,East of England,E,172662.0
2011-07-01,E07000073,Uttlesford,East of England,E,174262.0
2011-08-01,E07000073,Uttlesford,East of England,E,176163.0
2011-09-01,E07000073,Uttlesford,East of England,E,177088.0
2011-10-01,E07000073,Uttlesford,East of England,E,176587.0
2011-11-01,E07000073,Uttlesford,East of England,E,177290.0
2011-12-01,E07000073,Uttlesford,East of England,E,176722.0
2012-01-01,E07000073,Uttlesford,East of England,E,179517.0
2012-02-01,E07000073,Uttlesford,East of England,E,180401.0
2012-03-01,E07000073,Uttlesford,East of England,E,181747.0
2012-04-01,E07000073,Uttlesford,East of England,E,182053.0
2012-05-01,E07000073,Uttlesford,East of England,E,184317.0
2012-06-01,E07000073,Uttlesford,East of England,E,184508.0
2012-07-01,E07000073,Uttlesford,East of England,E,184376.0
2012-08-01,E07000073,Uttlesford,East of England,E,185300.0
2012-09-01,E07000073,Uttlesford,East of England,E,186754.0
2012-10-01,E07000073,Uttlesford,East of England,E,189377.0
2012-11-01,E07000073,Uttlesford,East of England,E,191553.0
2012-12-01,E07000073,Uttlesford,East of England,E,193355.0
2013-01-01,E07000073,Uttlesford,East of England,E,193381.0
2013-02-01,E07000073,Uttlesford,East of England,E,193388.0
2013-03-01,E07000073,Uttlesford,East of England,E,193232.0
2013-04-01,E07000073,Uttlesford,East of England,E,193766.0
2013-05-01,E07000073,Uttlesford,East of England,E,192628.0
2013-06-01,E07000073,Uttlesford,East of England,E,194603.0
2013-07-01,E07000073,Uttlesford,East of England,E,194306.0
2013-08-01,E07000073,Uttlesford,East of England,E,193892.0
2013-09-01,E07000073,Uttlesford,East of England,E,194184.0
2013-10-01,E07000073,Uttlesford,East of England,E,193586.0
2013-11-01,E07000073,Uttlesford,East of England,E,194880.0
2013-12-01,E07000073,Uttlesford,East of England,E,194638.0
2014-01-01,E07000073,Uttlesford,East of England,E,195802.0
2014-02-01,E07000073,Uttlesford,East of England,E,197382.0
2014-03-01,E07000073,Uttlesford,East of England,E,197541.0
2014-04-01,E07000073,Uttlesford,East of England,E,197537.0
2014-05-01,E07000073,Uttlesford,East of England,E,197451.0
2014-06-01,E07000073,Uttlesford,East of England,E,197093.0
2014-07-01,E07000073,Uttlesford,East of England,E,197377.0
2014-08-01,E07000073,Uttlesford,East of England,E,198134.0
2014-09-01,E07000073,Uttlesford,East of England,E,197484.0
2014-10-01,E07000073,Uttlesford,East of England,E,197553.0
2014-11-01,E07000073,Uttlesford,East of England,E,198399.0
2014-12-01,E07000073,Uttlesford,East of England,E,199129.0
2015-01-01,E07000073,Uttlesford,East of England,E,197228.0
2015-02-01,E07000073,Uttlesford,East of England,E,198536.0
2015-03-01,E07000073,Uttlesford,East of England,E,200447.0
2015-04-01,E07000073,Uttlesford,East of England,E,200585.0
2015-05-01,E07000073,Uttlesford,East of England,E,199582.0
2015-06-01,E07000073,Uttlesford,East of England,E,199532.0
2015-07-01,E07000073,Uttlesford,East of England,E,199453.0
2015-08-01,E07000073,Uttlesford,East of England,E,201334.0
2015-09-01,E07000073,Uttlesford,East of England,E,200959.0
2015-10-01,E07000073,Uttlesford,East of England,E,201309.0
2015-11-01,E07000073,Uttlesford,East of England,E,203686.0
2015-12-01,E07000073,Uttlesford,East of England,E,204561.0
2016-01-01,E07000073,Uttlesford,East of England,E,205476.0
2016-02-01,E07000073,Uttlesford,East of England,E,206094.0
2016-03-01,E07000073,Uttlesford,East of England,E,207811.0
2016-04-01,E07000073,Uttlesford,East of England,E,208954.0
2016-05-01,E07000073,Uttlesford,East of England,E,211602.0
2016-06-01,E07000073,Uttlesford,East of England,E,214399.0
2016-07-01,E07000073,Uttlesford,East of England,E,215483.0
2016-08-01,E07000073,Uttlesford,East of England,E,216199.0
2016-09-01,E07000073,Uttlesford,East of England,E,217131.0
2016-10-01,E07000073,Uttlesford,East of England,E,217287.0
2016-11-01,E07000073,Uttlesford,East of England,E,218192.0
2016-12-01,E07000073,Uttlesford,East of England,E,217413.0
2017-01-01,E07000073,Uttlesford,East of England,E,217414.0
2017-02-01,E07000073,Uttlesford,East of England,E,219020.0
2017-03-01,E07000073,Uttlesford,East of England,E,220369.0
2017-04-01,E07000073,Uttlesford,East of England,E,221004.0
2017-05-01,E07000073,Uttlesford,East of England,E,222235.0
2017-06-01,E07000073,Uttlesford,East of England,E,224669.0
2017-07-01,E07000073,Uttlesford,East of England,E,225030.0
2017-08-01,E07000073,Uttlesford,East of England,E,224235.0
2017-09-01,E07000073,Uttlesford,East of England,E,225714.0
2017-10-01,E07000073,Uttlesford,East of England,E,227103.0
2017-11-01,E07000073,Uttlesford,East of England,E,228750.0
2017-12-01,E07000073,Uttlesford,East of England,E,228207.0
2018-01-01,E07000073,Uttlesford,East of England,E,227328.0
2018-02-01,E07000073,Uttlesford,East of England,E,228422.0
2018-03-01,E07000073,Uttlesford,East of England,E,229442.0
2018-04-01,E07000073,Uttlesford,East of England,E,229843.0
2018-05-01,E07000073,Uttlesford,East of England,E,232292.0
2018-06-01,E07000073,Uttlesford,East of England,E,233095.0
2018-07-01,E07000073,Uttlesford,East of England,E,235330.0
2018-08-01,E07000073,Uttlesford,East of England,E,237175.0
2018-09-01,E07000073,Uttlesford,East of England,E,236737.0
2018-10-01,E07000073,Uttlesford,East of England,E,236535.0
2018-11-01,E07000073,Uttlesford,East of England,E,235876.0
2018-12-01,E07000073,Uttlesford,East of England,E,237204.0
2019-01-01,E07000073,Uttlesford,East of England,E,238151.0
2019-02-01,E07000073,Uttlesford,East of England,E,240574.0
2019-03-01,E07000073,Uttlesford,East of England,E,242124.0
2019-04-01,E07000073,Uttlesford,East of England,E,241430.0
2019-05-01,E07000073,Uttlesford,East of England,E,241728.0
2019-06-01,E07000073,Uttlesford,East of England,E,240076.0
2019-07-01,E07000073,Uttlesford,East of England,E,241265.0
2019-08-01,E07000073,Uttlesford,East of England,E,245449.0
2019-09-01,E07000073,Uttlesford,East of England,E,246468.0
2019-10-01,E07000073,Uttlesford,East of England,E,247576.0
2019-11-01,E07000073,Uttlesford,East of England,E,248423.0
2019-12-01,E07000073,Uttlesford,East of England,E,249730.0
2020-01-01,E07000073,Uttlesford,East of England,E,250414.0
2020-02-01,E07000073,Uttlesford,East of England,E,252055.0
2020-03-01,E07000073,Uttlesford,East of England,E,251981.0
2020-04-01,E07000073,Uttlesford,East of England,E,250703.0
2020-05-01,E07000073,Uttlesford,East of England,E,248744.0
2020-06-01,E07000073,Uttlesford,East of England,E,248332.0
2020-07-01,E07000073,Uttlesford,East of England,E,247854.0
2020-08-01,E07000073,Uttlesford,East of England,E,250502.0
2020-09-01,E07000073,Uttlesford,East of England,E,250849.0
2020-10-01,E07000073,Uttlesford,East of England,E,249308.0
2020-11-01,E07000073,Uttlesford,East of England,E,248792.0
2020-12-01,E07000073,Uttlesford,East of England,E,249830.0
2021-01-01,E07000073,Uttlesford,East of England,E,253023.0
2021-02-01,E07000073,Uttlesford,East of England,E,255883.0
2021-03-01,E07000073,Uttlesford,East of England,E,257285.0
2021-04-01,E07000073,Uttlesford,East of England,E,259013.0
2021-05-01,E07000073,Uttlesford,East of England,E,260604.0
2021-06-01,E07000073,Uttlesford,East of England,E,263824.0
2021-07-01,E07000073,Uttlesford,East of England,E,266494.0
2021-08-01,E07000073,Uttlesford,East of England,E,268448.0
2021-09-01,E07000073,Uttlesford,East of England,E,270135.0
2021-10-01,E07000073,Uttlesford,East of England,E,272014.0
2021-11-01,E07000073,Uttlesford,East of England,E,274622.0
2021-12-01,E07000073,Uttlesford,East of England,E,279074.0
2022-01-01,E07000073,Uttlesford,East of England,E,280309.0
2022-02-01,E07000073,Uttlesford,East of England,E,280827.0
2022-03-01,E07000073,Uttlesford,East of England,E,281239.0
2022-04-01,E07000073,Uttlesford,East of England,E,284592.0
2022-05-01,E07000073,Uttlesford,East of England,E,286748.0
2022-06-01,E07000073,Uttlesford,East of England,E,289139.0
2022-07-01,E07000073,Uttlesford,East of England,E,291219.0
2022-08-01,E07000073,Uttlesford,East of England,E,292169.0
2022-09-01,E07000073,Uttlesford,East of England,E,294922.0
2022-10-01,E07000073,Uttlesford,East of England,E,293831.0
2022-11-01,E07000073,Uttlesford,East of England,E,297114.0
2022-12-01,E07000073,Uttlesford,East of England,E,299244.0
2023-01-01,E07000073,Uttlesford,East of England,E,300108.0
2023-02-01,E07000073,Uttlesford,East of England,E,299145.0
2023-03-01,E07000073,Uttlesford,East of England,E,300665.0
2023-04-01,E07000073,Uttlesford,East of England,E,302511.0
2023-05-01,E07000073,Uttlesford,East of England,E,301618.0
2023-06-01,E07000073,Uttlesford,East of England,E,300772.0
2023-07-01,E07000073,Uttlesford,East of England,E,299400.0
2023-08-01,E07000073,Uttlesford,East of England,E,300356.0
2023-09-01,E07000073,Uttlesford,East of England,E,300362.0
2023-10-01,E07000073,Uttlesford,East of England,E,303658.0
2023-11-01,E07000073,Uttlesford,East of England,E,301532.0
2023-12-01,E07000073,Uttlesford,East of England,E,300396.0
2024-01-01,E07000073,Uttlesford,East of England,E,301467.0
2024-02-01,E07000073,Uttlesford,East of England,E,303513.0
2024-03-01,E07000073,Uttlesford,East of England,E,305505.0
2024-04-01,E07000073,Uttlesford,East of England,E,306703.0
2024-05-01,E07000073,Uttlesford,East of England,E,308311.0
2024-06-01,E07000073,Uttlesford,East of England,E,309572.0
2010-01-01,E07000099,Broxbourne,East of England,E,158501.0
2010-02-01,E07000099,Broxbourne,East of England,E,159784.0
2010-03-01,E07000099,Broxbourne,East of England,E,160629.0
2010-04-01,E07000099,Broxbourne,East of England,E,161441.0
2010-05-01,E07000099,Broxbourne,East of England,E,161512.0
2010-06-01,E07000099,Broxbourne,East of England,E,160839.0
2010-07-01,E07000099,Broxbourne,East of England,E,161006.0
2010-08-01,E07000099,Broxbourne,East of England,E,161795.0
2010-09-01,E07000099,Broxbourne,East of England,E,162008.0
2010-10-01,E07000099,Broxbourne,East of England,E,162809.0
2010-11-01,E07000099,Broxbourne,East of England,E,163194.0
2010-12-01,E07000099,Broxbourne,East of England,E,164112.0
2011-01-01,E07000099,Broxbourne,East of England,E,163900.0
2011-02-01,E07000099,Broxbourne,East of England,E,164630.0
2011-03-01,E07000099,Broxbourne,East of England,E,164689.0
2011-04-01,E07000099,Broxbourne,East of England,E,164023.0
2011-05-01,E07000099,Broxbourne,East of England,E,164465.0
2011-06-01,E07000099,Broxbourne,East of England,E,166291.0
2011-07-01,E07000099,Broxbourne,East of England,E,165684.0
2011-08-01,E07000099,Broxbourne,East of England,E,166362.0
2011-09-01,E07000099,Broxbourne,East of England,E,167600.0
2011-10-01,E07000099,Broxbourne,East of England,E,170097.0
2011-11-01,E07000099,Broxbourne,East of England,E,170281.0
2011-12-01,E07000099,Broxbourne,East of England,E,170348.0
2012-01-01,E07000099,Broxbourne,East of England,E,169970.0
2012-02-01,E07000099,Broxbourne,East of England,E,171523.0
2012-03-01,E07000099,Broxbourne,East of England,E,171393.0
2012-04-01,E07000099,Broxbourne,East of England,E,171682.0
2012-05-01,E07000099,Broxbourne,East of England,E,170727.0
2012-06-01,E07000099,Broxbourne,East of England,E,172071.0
2012-07-01,E07000099,Broxbourne,East of England,E,173659.0
2012-08-01,E07000099,Broxbourne,East of England,E,174992.0
2012-09-01,E07000099,Broxbourne,East of England,E,174228.0
2012-10-01,E07000099,Broxbourne,East of England,E,175360.0
2012-11-01,E07000099,Broxbourne,East of England,E,174537.0
2012-12-01,E07000099,Broxbourne,East of England,E,175198.0
2013-01-01,E07000099,Broxbourne,East of England,E,175990.0
2013-02-01,E07000099,Broxbourne,East of England,E,176876.0
2013-03-01,E07000099,Broxbourne,East of England,E,177962.0
2013-04-01,E07000099,Broxbourne,East of England,E,178579.0
2013-05-01,E07000099,Broxbourne,East of England,E,177488.0
2013-06-01,E07000099,Broxbourne,East of England,E,178578.0
2013-07-01,E07000099,Broxbourne,East of England,E,179290.0
2013-08-01,E07000099,Broxbourne,East of England,E,179124.0
2013-09-01,E07000099,Broxbourne,East of England,E,178373.0
2013-10-01,E07000099,Broxbourne,East of England,E,180356.0
2013-11-01,E07000099,Broxbourne,East of England,E,182085.0
2013-12-01,E07000099,Broxbourne,East of England,E,183358.0
2014-01-01,E07000099,Broxbourne,East of England,E,183391.0
2014-02-01,E07000099,Broxbourne,East of England,E,181775.0
2014-03-01,E07000099,Broxbourne,East of England,E,183098.0
2014-04-01,E07000099,Broxbourne,East of England,E,184071.0
2014-05-01,E07000099,Broxbourne,East of England,E,184377.0
2014-06-01,E07000099,Broxbourne,East of England,E,186048.0
2014-07-01,E07000099,Broxbourne,East of England,E,187478.0
2014-08-01,E07000099,Broxbourne,East of England,E,188298.0
2014-09-01,E07000099,Broxbourne,East of England,E,188991.0
2014-10-01,E07000099,Broxbourne,East of England,E,189701.0
2014-11-01,E07000099,Broxbourne,East of England,E,191003.0
2014-12-01,E07000099,Broxbourne,East of England,E,190867.0
2015-01-01,E07000099,Broxbourne,East of England,E,191937.0
2015-02-01,E07000099,Broxbourne,East of England,E,191742.0
2015-03-01,E07000099,Broxbourne,East of England,E,193681.0
2015-04-01,E07000099,Broxbourne,East of England,E,194868.0
2015-05-01,E07000099,Broxbourne,East of England,E,194892.0
2015-06-01,E07000099,Broxbourne,East of England,E,195653.0
2015-07-01,E07000099,Broxbourne,East of England,E,195518.0
2015-08-01,E07000099,Broxbourne,East of England,E,197657.0
2015-09-01,E07000099,Broxbourne,East of England,E,199936.0
2015-10-01,E07000099,Broxbourne,East of England,E,201323.0
2015-11-01,E07000099,Broxbourne,East of England,E,203579.0
2015-12-01,E07000099,Broxbourne,East of England,E,204445.0
2016-01-01,E07000099,Broxbourne,East of England,E,205932.0
2016-02-01,E07000099,Broxbourne,East of England,E,207899.0
2016-03-01,E07000099,Broxbourne,East of England,E,208622.0
2016-04-01,E07000099,Broxbourne,East of England,E,209427.0
2016-05-01,E07000099,Broxbourne,East of England,E,211126.0
2016-06-01,E07000099,Broxbourne,East of England,E,212540.0
2016-07-01,E07000099,Broxbourne,East of England,E,212496.0
2016-08-01,E07000099,Broxbourne,East of England,E,210965.0
2016-09-01,E07000099,Broxbourne,East of England,E,211522.0
2016-10-01,E07000099,Broxbourne,East of England,E,210090.0
2016-11-01,E07000099,Broxbourne,East of England,E,209804.0
2016-12-01,E07000099,Broxbourne,East of England,E,209638.0
2017-01-01,E07000099,Broxbourne,East of England,E,209787.0
2017-02-01,E07000099,Broxbourne,East of England,E,211372.0
2017-03-01,E07000099,Broxbourne,East of England,E,213196.0
2017-04-01,E07000099,Broxbourne,East of England,E,214478.0
2017-05-01,E07000099,Broxbourne,East of England,E,215899.0
2017-06-01,E07000099,Broxbourne,East of England,E,217355.0
2017-07-01,E07000099,Broxbourne,East of England,E,215461.0
2017-08-01,E07000099,Broxbourne,East of England,E,216227.0
2017-09-01,E07000099,Broxbourne,East of England,E,215081.0
2017-10-01,E07000099,Broxbourne,East of England,E,216375.0
2017-11-01,E07000099,Broxbourne,East of England,E,214915.0
2017-12-01,E07000099,Broxbourne,East of England,E,215477.0
2018-01-01,E07000099,Broxbourne,East of England,E,216815.0
2018-02-01,E07000099,Broxbourne,East of England,E,216385.0
2018-03-01,E07000099,Broxbourne,East of England,E,218171.0
2018-04-01,E07000099,Broxbourne,East of England,E,219481.0
2018-05-01,E07000099,Broxbourne,East of England,E,220662.0
2018-06-01,E07000099,Broxbourne,East of England,E,222196.0
2018-07-01,E07000099,Broxbourne,East of England,E,222582.0
2018-08-01,E07000099,Broxbourne,East of England,E,223529.0
2018-09-01,E07000099,Broxbourne,East of England,E,224324.0
2018-10-01,E07000099,Broxbourne,East of England,E,225096.0
2018-11-01,E07000099,Broxbourne,East of England,E,225142.0
2018-12-01,E07000099,Broxbourne,East of England,E,224558.0
2019-01-01,E07000099,Broxbourne,East of England,E,224973.0
2019-02-01,E07000099,Broxbourne,East of England,E,225328.0
2019-03-01,E07000099,Broxbourne,East of England,E,225302.0
2019-04-01,E07000099,Broxbourne,East of England,E,227039.0
2019-05-01,E07000099,Broxbourne,East of England,E,226528.0
2019-06-01,E07000099,Broxbourne,East of England,E,227131.0
2019-07-01,E07000099,Broxbourne,East of England,E,229236.0
2019-08-01,E07000099,Broxbourne,East of England,E,231068.0
2019-09-01,E07000099,Broxbourne,East of England,E,233267.0
2019-10-01,E07000099,Broxbourne,East of England,E,233407.0
2019-11-01,E07000099,Broxbourne,East of England,E,235128.0
2019-12-01,E07000099,Broxbourne,East of England,E,234725.0
2020-01-01,E07000099,Broxbourne,East of England,E,235229.0
2020-02-01,E07000099,Broxbourne,East of England,E,235844.0
2020-03-01,E07000099,Broxbourne,East of England,E,236003.0
2020-04-01,E07000099,Broxbourne,East of England,E,235231.0
2020-05-01,E07000099,Broxbourne,East of England,E,234310.0
2020-06-01,E07000099,Broxbourne,East of England,E,232834.0
2020-07-01,E07000099,Broxbourne,East of England,E,234634.0
2020-08-01,E07000099,Broxbourne,East of England,E,235246.0
2020-09-01,E07000099,Broxbourne,East of England,E,236305.0
2020-10-01,E07000099,Broxbourne,East of England,E,237324.0
2020-11-01,E07000099,Broxbourne,East of England,E,238220.0
2020-12-01,E07000099,Broxbourne,East of England,E,239164.0
2021-01-01,E07000099,Broxbourne,East of England,E,241085.0
2021-02-01,E07000099,Broxbourne,East of England,E,245087.0
2021-03-01,E07000099,Broxbourne,East of England,E,248351.0
2021-04-01,E07000099,Broxbourne,East of England,E,250745.0
2021-05-01,E07000099,Broxbourne,East of England,E,252583.0
2021-06-01,E07000099,Broxbourne,East of England,E,254846.0
2021-07-01,E07000099,Broxbourne,East of England,E,257806.0
2021-08-01,E07000099,Broxbourne,East of England,E,262190.0
2021-09-01,E07000099,Broxbourne,East of England,E,262915.0
2021-10-01,E07000099,Broxbourne,East of England,E,266285.0
2021-11-01,E07000099,Broxbourne,East of England,E,270317.0
2021-12-01,E07000099,Broxbourne,East of England,E,270914.0
2022-01-01,E07000099,Broxbourne,East of England,E,271622.0
2022-02-01,E07000099,Broxbourne,East of England,E,271154.0
2022-03-01,E07000099,Broxbourne,East of England,E,272681.0
2022-04-01,E07000099,Broxbourne,East of England,E,273156.0
2022-05-01,E07000099,Broxbourne,East of England,E,273938.0
2022-06-01,E07000099,Broxbourne,East of England,E,274345.0
2022-07-01,E07000099,Broxbourne,East of England,E,276282.0
2022-08-01,E07000099,Broxbourne,East of England,E,277562.0
2022-09-01,E07000099,Broxbourne,East of England,E,278851.0
2022-10-01,E07000099,Broxbourne,East of England,E,280049.0
2022-11-01,E07000099,Broxbourne,East of England,E,281822.0
2022-12-01,E07000099,Broxbourne,East of England,E,282447.0
2023-01-01,E07000099,Broxbourne,East of England,E,284956.0
2023-02-01,E07000099,Broxbourne,East of England,E,283377.0
2023-03-01,E07000099,Broxbourne,East of England,E,281127.0
2023-04-01,E07000099,Broxbourne,East of England,E,278782.0
2023-05-01,E07000099,Broxbourne,East of England,E,276090.0
2023-06-01,E07000099,Broxbourne,East of England,E,277142.0
2023-07-01,E07000099,Broxbourne,East of England,E,278032.0
2023-08-01,E07000099,Broxbourne,East of England,E,279824.0
2023-09-01,E07000099,Broxbourne,East of England,E,278516.0
2023-10-01,E07000099,Broxbourne,East of England,E,279677.0
2023-11-01,E07000099,Broxbourne,East of England,E,279895.0
2023-12-01,E07000099,Broxbourne,East of England,E,280264.0
2024-01-01,E07000099,Broxbourne,East of England,E,282111.0
2024-02-01,E07000099,Broxbourne,East of England,E,282052.0
2024-03-01,E07000099,Broxbourne,East of England,E,286657.0
2024-04-01,E07000099,Broxbourne,East of England,E,289549.0
2024-05-01,E07000099,Broxbourne,East of England,E,289807.0
2024-06-01,E07000099,Broxbourne,East of England,E,289270.0
2010-01-01,E07000100,Dacorum,East of England,E,203427.0
2010-02-01,E07000100,Dacorum,East of England,E,203657.0
2010-03-01,E07000100,Dacorum,East of England,E,203274.0
2010-04-01,E07000100,Dacorum,East of England,E,204725.0
2010-05-01,E07000100,Dacorum,East of England,E,203277.0
2010-06-01,E07000100,Dacorum,East of England,E,204945.0
2010-07-01,E07000100,Dacorum,East of England,E,205587.0
2010-08-01,E07000100,Dacorum,East of England,E,206837.0
2010-09-01,E07000100,Dacorum,East of England,E,208194.0
2010-10-01,E07000100,Dacorum,East of England,E,209044.0
2010-11-01,E07000100,Dacorum,East of England,E,209376.0
2010-12-01,E07000100,Dacorum,East of England,E,211254.0
2011-01-01,E07000100,Dacorum,East of England,E,210218.0
2011-02-01,E07000100,Dacorum,East of England,E,212307.0
2011-03-01,E07000100,Dacorum,East of England,E,211880.0
2011-04-01,E07000100,Dacorum,East of England,E,212283.0
2011-05-01,E07000100,Dacorum,East of England,E,214529.0
2011-06-01,E07000100,Dacorum,East of England,E,217650.0
2011-07-01,E07000100,Dacorum,East of England,E,218608.0
2011-08-01,E07000100,Dacorum,East of England,E,217921.0
2011-09-01,E07000100,Dacorum,East of England,E,219603.0
2011-10-01,E07000100,Dacorum,East of England,E,220331.0
2011-11-01,E07000100,Dacorum,East of England,E,219954.0
2011-12-01,E07000100,Dacorum,East of England,E,220963.0
2012-01-01,E07000100,Dacorum,East of England,E,220317.0
2012-02-01,E07000100,Dacorum,East of England,E,221301.0
2012-03-01,E07000100,Dacorum,East of England,E,221076.0
2012-04-01,E07000100,Dacorum,East of England,E,219719.0
2012-05-01,E07000100,Dacorum,East of England,E,218699.0
2012-06-01,E07000100,Dacorum,East of England,E,218812.0
2012-07-01,E07000100,Dacorum,East of England,E,220121.0
2012-08-01,E07000100,Dacorum,East of England,E,222256.0
2012-09-01,E07000100,Dacorum,East of England,E,224603.0
2012-10-01,E07000100,Dacorum,East of England,E,223725.0
2012-11-01,E07000100,Dacorum,East of England,E,224262.0
2012-12-01,E07000100,Dacorum,East of England,E,224375.0
2013-01-01,E07000100,Dacorum,East of England,E,225044.0
2013-02-01,E07000100,Dacorum,East of England,E,227402.0
2013-03-01,E07000100,Dacorum,East of England,E,228380.0
2013-04-01,E07000100,Dacorum,East of England,E,230159.0
2013-05-01,E07000100,Dacorum,East of England,E,233486.0
2013-06-01,E07000100,Dacorum,East of England,E,232512.0
2013-07-01,E07000100,Dacorum,East of England,E,232784.0
2013-08-01,E07000100,Dacorum,East of England,E,234256.0
2013-09-01,E07000100,Dacorum,East of England,E,235385.0
2013-10-01,E07000100,Dacorum,East of England,E,237429.0
2013-11-01,E07000100,Dacorum,East of England,E,237813.0
2013-12-01,E07000100,Dacorum,East of England,E,238888.0
2014-01-01,E07000100,Dacorum,East of England,E,238838.0
2014-02-01,E07000100,Dacorum,East of England,E,240930.0
2014-03-01,E07000100,Dacorum,East of England,E,241825.0
2014-04-01,E07000100,Dacorum,East of England,E,244350.0
2014-05-01,E07000100,Dacorum,East of England,E,246911.0
2014-06-01,E07000100,Dacorum,East of England,E,246223.0
2014-07-01,E07000100,Dacorum,East of England,E,248991.0
2014-08-01,E07000100,Dacorum,East of England,E,251008.0
2014-09-01,E07000100,Dacorum,East of England,E,251695.0
2014-10-01,E07000100,Dacorum,East of England,E,253622.0
2014-11-01,E07000100,Dacorum,East of England,E,253878.0
2014-12-01,E07000100,Dacorum,East of England,E,256476.0
2015-01-01,E07000100,Dacorum,East of England,E,257500.0
2015-02-01,E07000100,Dacorum,East of England,E,259531.0
2015-03-01,E07000100,Dacorum,East of England,E,259636.0
2015-04-01,E07000100,Dacorum,East of England,E,260907.0
2015-05-01,E07000100,Dacorum,East of England,E,262963.0
2015-06-01,E07000100,Dacorum,East of England,E,264283.0
2015-07-01,E07000100,Dacorum,East of England,E,265942.0
2015-08-01,E07000100,Dacorum,East of England,E,265881.0
2015-09-01,E07000100,Dacorum,East of England,E,267212.0
2015-10-01,E07000100,Dacorum,East of England,E,267158.0
2015-11-01,E07000100,Dacorum,East of England,E,268071.0
2015-12-01,E07000100,Dacorum,East of England,E,268360.0
2016-01-01,E07000100,Dacorum,East of England,E,269031.0
2016-02-01,E07000100,Dacorum,East of England,E,267664.0
2016-03-01,E07000100,Dacorum,East of England,E,268637.0
2016-04-01,E07000100,Dacorum,East of England,E,269437.0
2016-05-01,E07000100,Dacorum,East of England,E,268378.0
2016-06-01,E07000100,Dacorum,East of England,E,269770.0
2016-07-01,E07000100,Dacorum,East of England,E,271816.0
2016-08-01,E07000100,Dacorum,East of England,E,273191.0
2016-09-01,E07000100,Dacorum,East of England,E,275208.0
2016-10-01,E07000100,Dacorum,East of England,E,275460.0
2016-11-01,E07000100,Dacorum,East of England,E,276137.0
2016-12-01,E07000100,Dacorum,East of England,E,277206.0
2017-01-01,E07000100,Dacorum,East of England,E,278377.0
2017-02-01,E07000100,Dacorum,East of England,E,276151.0
2017-03-01,E07000100,Dacorum,East of England,E,275869.0
2017-04-01,E07000100,Dacorum,East of England,E,278202.0
2017-05-01,E07000100,Dacorum,East of England,E,278107.0
2017-06-01,E07000100,Dacorum,East of England,E,278744.0
2017-07-01,E07000100,Dacorum,East of England,E,279650.0
2017-08-01,E07000100,Dacorum,East of England,E,278791.0
2017-09-01,E07000100,Dacorum,East of England,E,281946.0
2017-10-01,E07000100,Dacorum,East of England,E,282891.0
2017-11-01,E07000100,Dacorum,East of England,E,282693.0
2017-12-01,E07000100,Dacorum,East of England,E,284588.0
2018-01-01,E07000100,Dacorum,East of England,E,285170.0
2018-02-01,E07000100,Dacorum,East of England,E,286253.0
2018-03-01,E07000100,Dacorum,East of England,E,289249.0
