lad_code,lad_name,region,nation,current_price,median_annual_earnings,price_to_income_ratio,bank_rate_scenario,mortgage_rate_pct,scenario,prob_negative_equity,monthly_drift,monthly_vol
E07000176,South Kesteven,East Midlands,E,258761.0,33084.0,7.821333575142063,3.75,4.895,base,0.0,0.002971,0.008319
E07000177,West Lindsey,East Midlands,E,311049.0,39512.0,7.872266653168658,3.75,4.895,base,0.0,0.003743,0.00827
E07000191,Corby,East Midlands,E,279309.0,31411.0,8.892076024322689,3.75,4.895,base,0.0,0.003159,0.009641
E07000192,Daventry,East Midlands,E,226173.0,35023.0,6.457841989549724,3.75,4.895,base,0.0,0.002666,0.008174
E07000193,East Northamptonshire,East Midlands,E,283051.0,28821.0,9.820998577426183,3.75,4.895,base,0.0,0.003651,0.009096
E07000194,Kettering,East Midlands,E,282921.0,36262.0,7.802134465832,3.75,4.895,base,0.0,0.004085,0.00924
E07000195,Northampton,East Midlands,E,245262.0,32026.0,7.658215200149878,3.75,4.895,base,0.0,0.002777,0.007848
E07000196,South Northamptonshire,East Midlands,E,278897.0,34248.0,8.143453632328896,3.75,4.895,base,0.0,0.00348,0.01018
E07000197,Wellingborough,East Midlands,E,268783.0,34862.0,7.709913372726751,3.75,4.895,base,0.0,0.002822,0.008452
E07000178,Rushcliffe,East Midlands,E,221967.0,31262.0,7.100217516473674,3.75,4.895,base,0.0,0.002706,0.007748
E06000019,"Herefordshire, County of",West Midlands,E,295796.0,34390.0,8.601221285257342,3.75,4.895,base,0.0,0.003759,0.008807
E06000020,Telford and Wrekin,West Midlands,E,235761.0,32564.0,7.239927527330795,3.75,4.895,base,0.0004,0.001997,0.010552
E06000021,Stoke-on-Trent,West Midlands,E,299875.0,32779.0,9.148387687238781,3.75,4.895,base,0.0,0.002617,0.007754
E08000025,Birmingham,West Midlands,E,259195.0,37479.0,6.915739480775901,3.75,4.895,base,0.0,0.003321,0.009945
E08000026,Coventry,West Midlands,E,207561.0,32409.0,6.40442469684347,3.75,4.895,base,0.0,0.004219,0.008306
E08000027,Dudley,West Midlands,E,269229.0,34248.0,7.861159775753329,3.75,4.895,base,0.0,0.002301,0.009441
E08000028,Sandwell,West Midlands,E,234090.0,27592.0,8.483980864018555,3.75,4.895,base,0.0,0.002101,0.009301
E08000029,Solihull,West Midlands,E,263220.0,37249.0,7.06649842948804,3.75,4.895,base,0.0001,0.00214,0.010405
E08000030,Walsall,West Midlands,E,236442.0,34198.0,6.913913094333002,3.75,4.895,base,0.0,0.002865,0.010289
E08000031,Wolverhampton,West Midlands,E,237694.0,34702.0,6.849576393291453,3.75,4.895,base,0.0,0.0028,0.010545
E07000198,Stafford,West Midlands,E,261156.0,34172.0,7.642397284326349,3.75,4.895,base,0.0,0.002194,0.007936
E07000199,Staffordshire Moorlands,West Midlands,E,223250.0,36628.0,6.095063885552037,3.75,4.895,base,0.0,0.002307,0.008221
E07000200,Tamworth,West Midlands,E,280037.0,35830.0,7.815713089589729,3.75,4.895,base,0.0,0.003944,0.009417
E06000051,Shropshire,West Midlands,E,287960.0,37292.0,7.721763380885981,3.75,4.895,base,0.0,0.003381,0.008753
E07000218,North Warwickshire,West Midlands,E,233040.0,34363.0,6.781712888863021,3.75,4.895,base,0.0,0.002771,0.008229
E07000219,Nuneaton and Bedworth,West Midlands,E,246813.0,31176.0,7.916762894534257,3.75,4.895,base,0.0,0.00361,0.010156
E07000220,Rugby,West Midlands,E,253971.0,28662.0,8.86089595980741,3.75,4.895,base,0.0,0.003711,0.009222
E07000221,Stratford-on-Avon,West Midlands,E,233791.0,33854.0,6.905860459620724,3.75,4.895,base,0.0,0.003927,0.010235
E07000222,Warwick,West Midlands,E,238850.0,35213.0,6.783006276091216,3.75,4.895,base,0.0,0.002333,0.009919
E06000031,Peterborough,East of England,E,367028.0,39386.0,9.318742700451937,3.75,4.895,base,0.0,0.003874,0.009931
E06000032,Luton,East of England,E,400343.0,40469.0,9.892584447354766,3.75,4.895,base,0.0,0.003527,0.008424
E06000033,Southend-on-Sea,East of England,E,342280.0,33347.0,10.264191681410622,3.75,4.895,base,0.0,0.002765,0.007559
E06000034,Thurrock,East of England,E,355151.0,35678.0,9.954341611076854,3.75,4.895,base,0.0,0.002466,0.007725
E07000008,Cambridge,East of England,E,345890.0,40718.0,8.494768898275947,3.75,4.895,base,0.0,0.002647,0.009466
E07000012,East Cambridgeshire,East of England,E,302882.0,37194.0,8.143302683228479,3.75,4.895,base,0.0,0.004177,0.007513
E07000014,Fenland,East of England,E,399560.0,37524.0,10.648118537469353,3.75,4.895,base,0.0,0.003873,0.008751
E07000015,Huntingdonshire,East of England,E,303791.0,35896.0,8.463087809226655,3.75,4.895,base,0.0,0.003994,0.007721
E07000016,South Cambridgeshire,East of England,E,240306.0,34822.0,6.900982137729022,3.75,4.895,base,0.0,0.002823,0.008865
E07000062,Braintree,East of England,E,326953.0,33001.0,9.907366443441108,3.75,4.895,base,0.0,0.003607,0.009486
E07000063,Brentwood,East of England,E,354339.0,32845.0,10.788217384685645,3.75,4.895,base,0.0,0.003275,0.009488
E07000064,Castle Point,East of England,E,388910.0,36169.0,10.752578174679975,3.75,4.895,base,0.0,0.004683,0.009089
E07000065,Chelmsford,East of England,E,287123.0,38329.0,7.491012027446581,3.75,4.895,base,0.0,0.004349,0.009494
E07000066,Colchester,East of England,E,283396.0,31716.0,8.935426913860512,3.75,4.895,base,0.0,0.004034,0.008291
E07000068,Epping Forest,East of England,E,334084.0,33372.0,10.010907347476927,3.75,4.895,base,0.0,0.003621,0.008136
E07000069,Harlow,East of England,E,321734.0,34527.0,9.318330581863469,3.75,4.895,base,0.0,0.003256,0.009452
E07000070,Maldon,East of England,E,296926.0,33497.0,8.864256500582142,3.75,4.895,base,0.0,0.003927,0.008206
E07000071,Rochford,East of England,E,347969.0,34993.0,9.943960220615551,3.75,4.895,base,0.0,0.004321,0.008041
E07000072,Tendring,East of England,E,401273.0,40021.0,10.02656105544589,3.75,4.895,base,0.0,0.002636,0.009284
E07000073,Uttlesford,East of England,E,309572.0,33842.0,9.14756811063176,3.75,4.895,base,0.0,0.002396,0.008064
E07000099,Broxbourne,East of England,E,289270.0,37640.0,7.685175345377258,3.75,4.895,base,0.0,0.003674,0.007554
E07000100,Dacorum,East of England,E,376742.0,39450.0,9.549860583016477,3.75,4.895,base,0.0,0.002618,0.009044
E07000102,Hertsmere,East of England,E,370173.0,35905.0,10.309789722879822,3.75,4.895,base,0.0,0.003204,0.00852
E07000103,North Hertfordshire,East of England,E,283321.0,32037.0,8.843555888503918,3.75,4.895,base,0.0,0.003033,0.008523
E07000104,St Albans,East of England,E,321741.0,33984.0,9.467425847457626,3.75,4.895,base,0.0,0.003848,0.008601
E07000105,Stevenage,East of England,E,365131.0,34201.0,10.676032864536126,3.75,4.895,base,0.0,0.00291,0.008408
E07000106,Three Rivers,East of England,E,389116.0,39539.0,9.84132122714282,3.75,4.895,base,0.0,0.002504,0.009277
E07000107,Watford,East of England,E,372991.0,39287.0,9.494005650724159,3.75,4.895,base,0.0,0.003525,0.008147
E07000108,Welwyn Hatfield,East of England,E,369405.0,37961.0,9.731171465451384,3.75,4.895,base,0.0,0.002972,0.007905
E07000144,Breckland,East of England,E,350146.0,30151.0,11.613080826506584,3.75,4.895,base,0.0,0.002844,0.008438
E07000145,Great Yarmouth,East of England,E,344098.0,38073.0,9.037848343970794,3.75,4.895,base,0.0,0.004383,0.009036
E07000146,King's Lynn and West Norfolk,East of England,E,355820.0,34074.0,10.442566179491694,3.75,4.895,base,0.0,0.004301,0.008835
E07000147,North Norfolk,East of England,E,323979.0,35241.0,9.193240827445305,3.75,4.895,base,0.0,0.004394,0.008816
E07000148,Norwich,East of England,E,335334.0,30554.0,10.975126006414872,3.75,4.895,base,0.0,0.004426,0.007704
E07000149,South Norfolk,East of England,E,325023.0,38124.0,8.52541706011961,3.75,4.895,base,0.0,0.0046,0.00969
E07000201,Mid Suffolk,East of England,E,293684.0,32670.0,8.989409243954698,3.75,4.895,base,0.0,0.003398,0.009237
E07000202,East Suffolk,East of England,E,296901.0,36298.0,8.179541572538431,3.75,4.895,base,0.0,0.003138,0.008475
E07000203,West Suffolk,East of England,E,339727.0,34531.0,9.83831919145116,3.75,4.895,base,0.0,0.003075,0.007662
E09000001,City of London,London,E,1135342.0,97845.0,11.603474883744699,3.75,4.895,base,0.0027,0.005022,0.016369
E09000002,Barking and Dagenham,London,E,455630.0,30821.0,14.783102430161254,3.75,4.895,base,0.002,0.005005,0.016051
E09000003,Barnet,London,E,497180.0,45387.0,10.95423799766453,3.75,4.895,base,0.0057,0.004834,0.017406
E09000004,Bexley,London,E,521385.0,41473.0,12.571673136739566,3.75,4.895,base,0.0062,0.004524,0.017235
E09000005,Brent,London,E,467223.0,44248.0,10.559189115892243,3.75,4.895,base,0.0024,0.004473,0.015542
E09000006,Bromley,London,E,551383.0,49450.0,11.1503134479272,3.75,4.895,base,0.0025,0.003834,0.014762
E09000007,Camden,London,E,847919.0,76034.0,11.151839966330853,3.75,4.895,base,0.0009,0.00544,0.015817
E09000008,Croydon,London,E,550525.0,48366.0,11.382479427697143,3.75,4.895,base,0.0016,0.005732,0.01663
E09000009,Ealing,London,E,575130.0,38494.0,14.94076999012833,3.75,4.895,base,0.0041,0.003925,0.015655
E09000010,Enfield,London,E,542619.0,49822.0,10.89115250291036,3.75,4.895,base,0.0096,0.003902,0.017185
E09000011,Greenwich,London,E,611126.0,42330.0,14.437184030238601,3.75,4.895,base,0.0002,0.005916,0.014792
E09000012,Hackney,London,E,567485.0,47628.0,11.914944990341816,3.75,4.895,base,0.0112,0.003543,0.016871
E09000013,Hammersmith and Fulham,London,E,900138.0,66112.0,13.615349709583736,3.75,4.895,base,0.0005,0.005548,0.015309
E09000014,Haringey,London,E,457032.0,39459.0,11.582452672394131,3.75,4.895,base,0.0002,0.00583,0.014752
E09000015,Harrow,London,E,435640.0,40102.0,10.863298588599072,3.75,4.895,base,0.0008,0.005314,0.015634
E09000016,Havering,London,E,510083.0,43448.0,11.74008009574664,3.75,4.895,base,0.0077,0.004144,0.017181
E09000017,Hillingdon,London,E,523752.0,54169.0,9.668851187948826,3.75,4.895,base,0.0025,0.005391,0.016744
E09000018,Hounslow,London,E,575616.0,40286.0,14.288239090502904,3.75,4.895,base,0.0013,0.005004,0.015677
E09000019,Islington,London,E,856375.0,73003.0,11.730682300727368,3.75,4.895,base,0.0015,0.005267,0.016123
E09000020,Kensington and Chelsea,London,E,1248743.0,110582.0,11.292461702627914,3.75,4.895,base,0.0002,0.004701,0.01334
E09000021,Kingston upon Thames,London,E,887960.0,65849.0,13.484790961138362,3.75,4.895,base,0.0068,0.004254,0.017075
E09000022,Lambeth,London,E,492721.0,47411.0,10.39254603362089,3.75,4.895,base,0.0038,0.005767,0.017808
E09000023,Lewisham,London,E,621676.0,44524.0,13.962716737040697,3.75,4.895,base,0.0053,0.004878,0.017268
E09000024,Merton,London,E,570301.0,40006.0,14.2553866919962,3.75,4.895,base,0.0076,0.004352,0.017451
E09000025,Newham,London,E,454464.0,37572.0,12.095816033216225,3.75,4.895,base,0.0009,0.003974,0.014094
E09000026,Redbridge,London,E,467678.0,39232.0,11.920829934747145,3.75,4.895,base,0.0009,0.005153,0.015572
E09000027,Richmond upon Thames,London,E,709366.0,68464.0,10.361153306847394,3.75,4.895,base,0.0055,0.0038,0.015969
E09000028,Southwark,London,E,747754.0,63927.0,11.696998138501728,3.75,4.895,base,0.0037,0.004937,0.016832
E09000029,Sutton,London,E,621005.0,44776.0,13.86914865106307,3.75,4.895,base,0.0071,0.00479,0.017899
E09000030,Tower Hamlets,London,E,553155.0,43719.0,12.652508062855967,3.75,4.895,base,0.0006,0.005863,0.015795
E09000031,Waltham Forest,London,E,489418.0,44546.0,10.986800161630674,3.75,4.895,base,0.0002,0.005504,0.0143
E09000032,Wandsworth,London,E,901928.0,68196.0,13.225526423837175,3.75,4.895,base,0.0092,0.004322,0.017794
E09000033,Westminster,London,E,944826.0,76529.0,12.34598648878203,3.75,4.895,base,0.0005,0.004658,0.014476
E06000035,Medway,South East,E,442253.0,38506.0,11.485300992053187,3.75,4.895,base,0.0,0.003595,0.009771
E06000036,Bracknell Forest,South East,E,350735.0,34885.0,10.05403468539487,3.75,4.895,base,0.0,0.003218,0.008987
E06000037,West Berkshire,South East,E,435722.0,38971.0,11.180672807985426,3.75,4.895,base,0.0,0.003262,0.009263
E06000038,Reading,South East,E,380061.0,40353.0,9.418407553341758,3.75,4.895,base,0.0,0.003663,0.010606
E06000039,Slough,South East,E,391792.0,41427.0,9.457407005093296,3.75,4.895,base,0.0,0.004412,0.009934
E06000040,Windsor and Maidenhead,South East,E,312438.0,44812.0,6.972194947781844,3.75,4.895,base,0.0,0.003814,0.008465
E06000041,Wokingham,South East,E,396750.0,44360.0,8.943868349864744,3.75,4.895,base,0.0,0.004857,0.010559
E06000042,Milton Keynes,South East,E,356559.0,33903.0,10.517033890806124,3.75,4.895,base,0.0,0.005307,0.008592
E06000043,Brighton and Hove,South East,E,441906.0,34656.0,12.751211911357341,3.75,4.895,base,0.0,0.003786,0.009905
E06000044,Portsmouth,South East,E,330680.0,39010.0,8.476800820302486,3.75,4.895,base,0.0,0.003557,0.00874
E06000045,Southampton,South East,E,471692.0,38567.0,12.230456089402857,3.75,4.895,base,0.0,0.004641,0.009808
E06000046,Isle of Wight,South East,E,382589.0,39627.0,9.654755595932066,3.75,4.895,base,0.0,0.004364,0.009053
E07000004,Aylesbury Vale,South East,E,388194.0,35989.0,10.786462530217566,3.75,4.895,base,0.0,0.003975,0.010377
E07000005,Chiltern,South East,E,420800.0,34081.0,12.347055544144832,3.75,4.895,base,0.0,0.003081,0.008643
E07000006,South Bucks,South East,E,391927.0,34769.0,11.272311541890765,3.75,4.895,base,0.0,0.004154,0.008291
E07000007,Wycombe,South East,E,415249.0,42100.0,9.863396674584322,3.75,4.895,base,0.0,0.005139,0.009765
E07000078,Eastbourne,South East,E,363260.0,35900.0,10.11866295264624,3.75,4.895,base,0.0,0.004093,0.010017
E07000079,Hastings,South East,E,364276.0,34070.0,10.691987085412386,3.75,4.895,base,0.0,0.003637,0.010514
E07000080,Lewes,South East,E,305931.0,40420.0,7.568802572983672,3.75,4.895,base,0.0,0.005114,0.008248
E07000081,Rother,South East,E,463138.0,38642.0,11.985352725014232,3.75,4.895,base,0.0,0.003623,0.008288
E07000082,Wealden,South East,E,425011.0,44388.0,9.57490763269352,3.75,4.895,base,0.0,0.005181,0.008723
E07000083,Basingstoke and Deane,South East,E,360981.0,37888.0,9.52758129222973,3.75,4.895,base,0.0,0.004193,0.007692
E07000084,East Hampshire,South East,E,459473.0,38236.0,12.016764305889737,3.75,4.895,base,0.0,0.004994,0.007968
E07000085,Eastleigh,South East,E,428789.0,37448.0,11.45025101474044,3.75,4.895,base,0.0,0.004078,0.008588
E07000086,Fareham,South East,E,396002.0,39364.0,10.060004064627579,3.75,4.895,base,0.0,0.004709,0.009617
E07000087,Gosport,South East,E,415877.0,37524.0,11.082960238780514,3.75,4.895,base,0.0,0.005337,0.009956
E07000088,Hart,South East,E,421676.0,43035.0,9.798443127686767,3.75,4.895,base,0.0,0.003389,0.009563
E07000089,Havant,South East,E,318091.0,44271.0,7.185087303200741,3.75,4.895,base,0.0,0.003609,0.009584
E07000090,New Forest,South East,E,455705.0,40164.0,11.34610596554128,3.75,4.895,base,0.0,0.004227,0.009997
E07000091,Rushmoor,South East,E,366763.0,41097.0,8.924325376548166,3.75,4.895,base,0.0,0.003898,0.008607
E07000092,Test Valley,South East,E,465929.0,39420.0,11.81960933536276,3.75,4.895,base,0.0,0.004914,0.009445
E07000093,Winchester,South East,E,427349.0,39862.0,10.720711454518087,3.75,4.895,base,0.0,0.005206,0.010231
E07000109,Ashford,South East,E,422343.0,36836.0,11.465495710717777,3.75,4.895,base,0.0,0.004183,0.009184
E07000110,Canterbury,South East,E,376641.0,39541.0,9.525328140411219,3.75,4.895,base,0.0,0.00382,0.010005
E07000111,Dartford,South East,E,368479.0,37031.0,9.950554940455294,3.75,4.895,base,0.0,0.004826,0.010138
E07000112,Dover,South East,E,388655.0,35787.0,10.86022857462207,3.75,4.895,base,0.0,0.00361,0.008317
E07000113,Folkestone and Hythe,South East,E,341007.0,41501.0,8.21683814847835,3.75,4.895,base,0.0,0.004744,0.008788
E07000114,Gravesham,South East,E,456176.0,33636.0,13.562135806873588,3.75,4.895,base,0.0,0.003266,0.008397
E07000115,Maidstone,South East,E,395510.0,32844.0,12.042077700645475,3.75,4.895,base,0.0,0.004863,0.00767
E07000116,Sevenoaks,South East,E,416674.0,36638.0,11.372727768983022,3.75,4.895,base,0.0,0.005383,0.008575
E07000207,Elmbridge,South East,E,488806.0,53821.0,9.082068337637725,3.75,4.895,base,0.0,0.003824,0.009776
E07000208,Epsom and Ewell,South East,E,525023.0,40876.0,12.84428515510324,3.75,4.895,base,0.0,0.003695,0.009928
E07000209,Guildford,South East,E,531347.0,47632.0,11.155252771246221,3.75,4.895,base,0.0,0.004888,0.009194
E07000210,Mole Valley,South East,E,395964.0,40599.0,9.75304810463312,3.75,4.895,base,0.0,0.004679,0.008693
E07000211,Reigate and Banstead,South East,E,394864.0,41123.0,9.602023198696592,3.75,4.895,base,0.0,0.00442,0.009772
E07000212,Runnymede,South East,E,425085.0,43770.0,9.711788896504455,3.75,4.895,base,0.0,0.004892,0.008274
E07000213,Spelthorne,South East,E,354516.0,34844.0,10.174377224199288,3.75,4.895,base,0.0,0.003258,0.007916
E07000214,Surrey Heath,South East,E,403195.0,40038.0,10.070308207203157,3.75,4.895,base,0.0,0.005001,0.008868
E07000215,Tandridge,South East,E,445143.0,32562.0,13.670628339782569,3.75,4.895,base,0.0,0.003574,0.010435
E07000216,Waverley,South East,E,401867.0,40459.0,9.932697298499717,3.75,4.895,base,0.0,0.003262,0.008343
E07000217,Woking,South East,E,479178.0,37396.0,12.813616429564659,3.75,4.895,base,0.0,0.004244,0.008238
E07000223,Chichester,South East,E,399438.0,39343.0,10.152708232722466,3.75,4.895,base,0.0,0.00457,0.008982
E07000224,Crawley,South East,E,436585.0,37620.0,11.605130249867091,3.75,4.895,base,0.0,0.00381,0.009923
E07000225,Horsham,South East,E,462483.0,43518.0,10.627395560457742,3.75,4.895,base,0.0,0.004597,0.009983
E07000226,Mid Sussex,South East,E,376984.0,38593.0,9.76819630502941,3.75,4.895,base,0.0,0.004741,0.010233
E07000227,Worthing,South East,E,400738.0,42220.0,9.491662719090478,3.75,4.895,base,0.0,0.004963,0.009307
E07000228,Cherwell,South East,E,414939.0,40444.0,10.259593512016616,3.75,4.895,base,0.0,0.004033,0.010098
E07000229,Oxford,South East,E,496844.0,49417.0,10.054110933484429,3.75,4.895,base,0.0,0.004192,0.009299
E07000230,South Oxfordshire,South East,E,361809.0,40032.0,9.037994604316546,3.75,4.895,base,0.0,0.004355,0.008704
E07000231,Vale of White Horse,South East,E,344396.0,37132.0,9.274911127868146,3.75,4.895,base,0.0,0.004286,0.010134
E07000232,West Oxfordshire,South East,E,359526.0,39750.0,9.04467924528302,3.75,4.895,base,0.0,0.004937,0.008473
E06000022,Bath and North East Somerset,South West,E,323327.0,34529.0,9.363925975267167,3.75,4.895,base,0.0,0.003796,0.010755
E06000023,"Bristol, City of",South West,E,317232.0,36300.0,8.739173553719008,3.75,4.895,base,0.0,0.003195,0.011339
E06000024,North Somerset,South West,E,327151.0,28149.0,11.622118014849551,3.75,4.895,base,0.0,0.004246,0.011714
E06000025,South Gloucestershire,South West,E,337188.0,39442.0,8.54895796359211,3.75,4.895,base,0.0,0.003154,0.010399
E06000026,Plymouth,South West,E,324732.0,36714.0,8.84490929890505,3.75,4.895,base,0.0002,0.003607,0.0122
E06000027,Torbay,South West,E,289677.0,38617.0,7.501281818888055,3.75,4.895,base,0.0001,0.003515,0.011895
E06000030,Swindon,South West,E,313907.0,35305.0,8.89129018552613,3.75,4.895,base,0.0005,0.003548,0.012696
E06000052,Cornwall,South West,E,303653.0,30781.0,9.864949156947468,3.75,4.895,base,0.0002,0.002781,0.011338
E06000053,Isles of Scilly,South West,E,297285.0,32760.0,9.074633699633699,3.75,4.895,base,0.0001,0.004297,0.012999
E06000054,Wiltshire,South West,E,316795.0,30198.0,10.490595403669117,3.75,4.895,base,0.0,0.003485,0.010084
E06000055,"Bournemouth, Christchurch and Poole",South West,E,384146.0,30315.0,12.671812634009566,3.75,4.895,base,0.0002,0.003834,0.012616
E06000056,Dorset,South West,E,331617.0,32612.0,10.168557586164601,3.75,4.895,base,0.0,0.003724,0.009475
E06000058,Exeter,South West,E,296288.0,35145.0,8.430445298050932,3.75,4.895,base,0.0002,0.003916,0.012651
E07000040,East Devon,South West,E,282168.0,35800.0,7.881787709497207,3.75,4.895,base,0.0016,0.002291,0.012196
E07000041,Exeter,South West,E,367670.0,30398.0,12.095203631817883,3.75,4.895,base,0.0,0.002753,0.010506
E07000042,Mid Devon,South West,E,319078.0,39217.0,8.136216436749368,3.75,4.895,base,0.0004,0.003606,0.012613
E07000043,North Devon,South West,E,336580.0,28353.0,11.871054209431101,3.75,4.895,base,0.0,0.003043,0.009782
E07000044,South Hams,South West,E,336847.0,34393.0,9.794056930189283,3.75,4.895,base,0.0,0.002722,0.010127
E07000045,Teignbridge,South West,E,283809.0,39136.0,7.251865290269828,3.75,4.895,base,0.0,0.003063,0.009501
E07000046,Torridge,South West,E,314637.0,35239.0,8.9286585884957,3.75,4.895,base,0.0004,0.003857,0.012959
E07000047,West Devon,South West,E,314000.0,33302.0,9.428863131343462,3.75,4.895,base,0.0003,0.002723,0.011366
E07000187,Mendip,South West,E,337510.0,32770.0,10.299359169972536,3.75,4.895,base,0.0,0.002111,0.009973
E07000188,Sedgemoor,South West,E,329082.0,34924.0,9.422803802542663,3.75,4.895,base,0.0001,0.00385,0.012196
E07000189,Somerset West and Taunton,South West,E,254567.0,39784.0,6.398728131912327,3.75,4.895,base,0.0006,0.002385,0.011565
E07000190,South Somerset,South West,E,296697.0,31109.0,9.537336462117072,3.75,4.895,base,0.0,0.004378,0.010807
W06000001,Isle of Anglesey,Wales,W,165225.0,27425.0,6.02461257976299,3.75,4.895,base,0.0,0.003045,0.007951
W06000002,Gwynedd,Wales,W,195870.0,27029.0,7.246660993747456,3.75,4.895,base,0.0006,0.001364,0.009936
W06000003,Conwy,Wales,W,205745.0,28561.0,7.203704352088512,3.75,4.895,base,0.0,0.001328,0.008319
W06000004,Denbighshire,Wales,W,219768.0,36194.0,6.071945626346908,3.75,4.895,base,0.0,0.001194,0.00843
W06000005,Flintshire,Wales,W,214552.0,30287.0,7.083963416647406,3.75,4.895,base,0.0,0.003295,0.009573
W06000006,Wrexham,Wales,W,241204.0,32301.0,7.467384910683879,3.75,4.895,base,0.0,0.001804,0.007528
W06000008,Ceredigion,Wales,W,227419.0,32294.0,7.042144051526599,3.75,4.895,base,0.0009,0.001285,0.010067
W06000009,Pembrokeshire,Wales,W,263943.0,29987.0,8.801914162803882,3.75,4.895,base,0.0,0.0026,0.009058
W06000010,Carmarthenshire,Wales,W,220648.0,29460.0,7.489748811948405,3.75,4.895,base,0.0,0.00264,0.009275
W06000011,Swansea,Wales,W,205425.0,28324.0,7.252683236830956,3.75,4.895,base,0.0,0.001602,0.00946
W06000012,Neath Port Talbot,Wales,W,187266.0,26873.0,6.968555799501358,3.75,4.895,base,0.0,0.00344,0.008915
W06000013,Bridgend,Wales,W,233857.0,31469.0,7.431345133305793,3.75,4.895,base,0.0,0.001656,0.009558
W06000014,Vale of Glamorgan,Wales,W,199239.0,31642.0,6.296662663548449,3.75,4.895,base,0.0,0.002113,0.009785
W06000015,Cardiff,Wales,W,206598.0,31034.0,6.657150222336792,3.75,4.895,base,0.0,0.002462,0.009741
W06000016,Rhondda Cynon Taf,Wales,W,213763.0,29132.0,7.337738569270905,3.75,4.895,base,0.0,0.002718,0.009114
W06000018,Caerphilly,Wales,W,222914.0,35451.0,6.287946743392288,3.75,4.895,base,0.0,0.002053,0.00748
W06000019,Blaenau Gwent,Wales,W,228385.0,28287.0,8.07385017852724,3.75,4.895,base,0.0,0.001558,0.008535
W06000020,Torfaen,Wales,W,212700.0,36656.0,5.802597119161938,3.75,4.895,base,0.0,0.00213,0.00847
W06000021,Monmouthshire,Wales,W,194591.0,31822.0,6.1149833448557604,3.75,4.895,base,0.0,0.002187,0.008249
W06000022,Newport,Wales,W,212380.0,32130.0,6.610021786492375,3.75,4.895,base,0.0,0.002744,0.009284
W06000023,Powys,Wales,W,205134.0,28493.0,7.199452497104552,3.75,4.895,base,0.0,0.003362,0.008078
W06000024,Merthyr Tydfil,Wales,W,237395.0,32391.0,7.329042017844463,3.75,4.895,base,0.0,0.003396,0.008874
S12000005,Clackmannanshire,Scotland,S,236289.0,30028.0,7.868955641401358,3.75,4.895,base,0.0,0.001756,0.009727
S12000006,Dumfries and Galloway,Scotland,S,204384.0,35175.0,5.810490405117271,3.75,4.895,base,0.0,0.003308,0.011311
S12000008,East Ayrshire,Scotland,S,163451.0,37432.0,4.366611455439196,3.75,4.895,base,0.0,0.00372,0.010354
S12000010,East Lothian,Scotland,S,181137.0,38275.0,4.732514696276943,3.75,4.895,base,0.0,0.002636,0.010464
S12000011,East Renfrewshire,Scotland,S,198882.0,36133.0,5.504165167575347,3.75,4.895,base,0.0,0.003736,0.009511
S12000013,Na h-Eileanan Siar,Scotland,S,210075.0,32310.0,6.501857010213556,3.75,4.895,base,0.0,0.003287,0.011343
S12000014,Falkirk,Scotland,S,191237.0,32874.0,5.817272008274016,3.75,4.895,base,0.0,0.003245,0.008904
S12000015,Fife,Scotland,S,205288.0,36016.0,5.699911150599734,3.75,4.895,base,0.0,0.003099,0.009078
S12000017,Highland,Scotland,S,204826.0,34566.0,5.92564948215009,3.75,4.895,base,0.0,0.002033,0.00978
S12000018,Inverclyde,Scotland,S,202276.0,38763.0,5.218275159301395,3.75,4.895,base,0.0,0.004021,0.009016
S12000019,Midlothian,Scotland,S,208322.0,32091.0,6.4916020067931814,3.75,4.895,base,0.0,0.003329,0.009685
S12000020,Moray,Scotland,S,199302.0,32274.0,6.175311396170292,3.75,4.895,base,0.0,0.003738,0.00876
S12000021,North Ayrshire,Scotland,S,229850.0,35585.0,6.459182239707742,3.75,4.895,base,0.0,0.00249,0.009006
S12000023,Orkney Islands,Scotland,S,221520.0,37761.0,5.866370064352109,3.75,4.895,base,0.0,0.002026,0.009847
S12000024,Perth and Kinross,Scotland,S,243841.0,30917.0,7.886955396707313,3.75,4.895,base,0.0,0.003325,0.009701
S12000026,Scottish Borders,Scotland,S,252748.0,31215.0,8.097004645202627,3.75,4.895,base,0.0,0.002194,0.01017
S12000027,Shetland Islands,Scotland,S,225170.0,36793.0,6.11991411409779,3.75,4.895,base,0.0,0.003484,0.010908
S12000028,South Ayrshire,Scotland,S,174576.0,38149.0,4.576161891530577,3.75,4.895,base,0.0,0.003163,0.009738
S12000029,South Lanarkshire,Scotland,S,193652.0,33993.0,5.696819933515724,3.75,4.895,base,0.0,0.00385,0.011246
S12000030,Stirling,Scotland,S,182930.0,37057.0,4.936449253852174,3.75,4.895,base,0.0,0.003788,0.009372
S12000033,Aberdeen City,Scotland,S,173651.0,35389.0,4.906920229449829,3.75,4.895,base,0.0,0.002503,0.01068
S12000034,Aberdeenshire,Scotland,S,218725.0,33987.0,6.4355488863388945,3.75,4.895,base,0.0,0.002278,0.009438
S12000035,Argyll and Bute,Scotland,S,182611.0,34746.0,5.255597766649399,3.75,4.895,base,0.0004,0.00175,0.010263
S12000036,City of Edinburgh,Scotland,S,215434.0,41060.0,5.246809547004384,3.75,4.895,base,0.0,0.00296,0.009551
